PASTTRAN,PASTURE,TRANSECT,ORIGIN,ECOSITE,MESQSTAT,1994 Burn,2017 Burn,2018 Burn,SPECIES,YR1953,YR1954,YR1955,YR1956,YR1957,YR1958,YR1959,YR1960,YR1961,YR1962,YR1963,YR1964,YR1965,YR1966,YR1970,YR1975,YR1978,YR1981,YR1984,YR1991,YR1994,YR1997,YR2000,YR2003,YR2006,YR2009,YR2012,YR2015,YR2018,YR2021
223,21,06,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,YES,NO,NO,HECO,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0
223,21,06,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,YES,NO,NO,HIBE,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0
223,21,06,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,YES,NO,NO,HIBI,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,21,06,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,YES,NO,NO,JAGR,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,21,06,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,YES,NO,NO,KRGR,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,21,06,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,YES,NO,NO,KRPA,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,21,06,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,YES,NO,NO,LATR,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,21,06,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,YES,NO,NO,LECO,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0
223,21,06,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,YES,NO,NO,LEDU,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0
223,21,06,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,YES,NO,NO,LYAN,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,21,06,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,YES,NO,NO,LYCI,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,21,06,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,YES,NO,NO,LYPA,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,21,06,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,YES,NO,NO,LYPH,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,21,06,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,YES,NO,NO,LYTO,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,21,06,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,YES,NO,NO,MAMM,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,21,06,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,YES,NO,NO,MIBI,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,21,06,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,YES,NO,NO,MIDY,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,21,06,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,YES,NO,NO,MUAR,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0
223,21,06,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,YES,NO,NO,MUPO,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0
223,21,06,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,YES,NO,NO,OPAC,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
223,21,06,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,YES,NO,NO,OPAR,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,21,06,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,YES,NO,NO,OPEN,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,5,0,0,0,0,0,0,0,1,6,15,15
223,21,06,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,YES,NO,NO,OPFU,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
223,21,06,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,YES,NO,NO,OPLE,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,21,06,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,YES,NO,NO,OPSP,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,11,16,17,17,0,3,0
223,21,06,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,YES,NO,NO,OPVE,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,21,06,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,YES,NO,NO,OTHERPG,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0
223,21,06,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,YES,NO,NO,OTHSHRUB,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,21,06,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,YES,NO,NO,PAMU,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0
223,21,06,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,YES,NO,NO,PECI,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,21,06,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,YES,NO,NO,PRVE,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,190,188,236,226,219,201,140,214,228,268,242,278,250,220,355
223,21,06,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,YES,NO,NO,SEMA,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,2,2,0,1,1,6,1,1,3
223,21,06,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,YES,NO,NO,SIHY,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0
223,21,06,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,YES,NO,NO,SPOR,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0
223,21,06,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,YES,NO,NO,YUEL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,21,06,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,YES,NO,NO,ZIOB,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,21,06,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3, 12-16"" Pz",LIVE,YES,NO,NO,ZIPU,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,7,17,10,14
224,21,07,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3 to 41-1, 12-20"" Pz",LIVE,YES,NO,NO,ACAN,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,21,07,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3 to 41-1, 12-20"" Pz",LIVE,YES,NO,NO,ACCO,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,21,07,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3 to 41-1, 12-20"" Pz",LIVE,YES,NO,NO,ACGR,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,21,07,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3 to 41-1, 12-20"" Pz",LIVE,YES,NO,NO,AGAV,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,21,07,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3 to 41-1, 12-20"" Pz",LIVE,YES,NO,NO,ALWR,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,21,07,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3 to 41-1, 12-20"" Pz",LIVE,YES,NO,NO,ANBA,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0
224,21,07,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3 to 41-1, 12-20"" Pz",LIVE,YES,NO,NO,ANTH,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,21,07,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3 to 41-1, 12-20"" Pz",LIVE,YES,NO,NO,APTE,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,20,9,15,33,54,13,0,0,0,0,0,0,0,0,0
224,21,07,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3 to 41-1, 12-20"" Pz",LIVE,YES,NO,NO,ARIS,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,3,1,1
224,21,07,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3 to 41-1, 12-20"" Pz",LIVE,YES,NO,NO,ATCA,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,21,07,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3 to 41-1, 12-20"" Pz",LIVE,YES,NO,NO,ATCO,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,21,07,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3 to 41-1, 12-20"" Pz",LIVE,YES,NO,NO,BABR,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,21,07,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3 to 41-1, 12-20"" Pz",LIVE,YES,NO,NO,BACC,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,21,07,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3 to 41-1, 12-20"" Pz",LIVE,YES,NO,NO,BARA,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,21,07,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3 to 41-1, 12-20"" Pz",LIVE,YES,NO,NO,BASA,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,21,07,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3 to 41-1, 12-20"" Pz",LIVE,YES,NO,NO,BOCH,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0
224,21,07,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3 to 41-1, 12-20"" Pz",LIVE,YES,NO,NO,BOCU,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0
224,21,07,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3 to 41-1, 12-20"" Pz",LIVE,YES,NO,NO,BOER,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0
224,21,07,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3 to 41-1, 12-20"" Pz",LIVE,YES,NO,NO,BOFI,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0
224,21,07,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3 to 41-1, 12-20"" Pz",LIVE,YES,NO,NO,BOHI,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0
224,21,07,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3 to 41-1, 12-20"" Pz",LIVE,YES,NO,NO,BORO,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0
224,21,07,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3 to 41-1, 12-20"" Pz",LIVE,YES,NO,NO,CAAR,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,21,07,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3 to 41-1, 12-20"" Pz",LIVE,YES,NO,NO,CAER,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,5,1,4,3,0,3,0,7,4,8,4,6,6,4
224,21,07,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3 to 41-1, 12-20"" Pz",LIVE,YES,NO,NO,CEFL,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,21,07,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3 to 41-1, 12-20"" Pz",LIVE,YES,NO,NO,CEMI,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,21,07,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3 to 41-1, 12-20"" Pz",LIVE,YES,NO,NO,CEPA,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,21,07,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3 to 41-1, 12-20"" Pz",LIVE,YES,NO,NO,COPA,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0
224,21,07,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3 to 41-1, 12-20"" Pz",LIVE,YES,NO,NO,DICA,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,1,1,1,2,4,8,6,6
224,21,07,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3 to 41-1, 12-20"" Pz",LIVE,YES,NO,NO,ECHI,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,21,07,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3 to 41-1, 12-20"" Pz",LIVE,YES,NO,NO,ENDE,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0
224,21,07,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3 to 41-1, 12-20"" Pz",LIVE,YES,NO,NO,ENFR,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,21,07,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3 to 41-1, 12-20"" Pz",LIVE,YES,NO,NO,EPTR,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,21,07,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3 to 41-1, 12-20"" Pz",LIVE,YES,NO,NO,ERCU,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,1,0
224,21,07,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3 to 41-1, 12-20"" Pz",LIVE,YES,NO,NO,ERIN,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0
224,21,07,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3 to 41-1, 12-20"" Pz",LIVE,YES,NO,NO,ERIO,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,21,07,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3 to 41-1, 12-20"" Pz",LIVE,YES,NO,NO,ERLE,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,19,53,28,28,28,10,11,26,11,18,7,13
224,21,07,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3 to 41-1, 12-20"" Pz",LIVE,YES,NO,NO,ERPU,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0
224,21,07,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3 to 41-1, 12-20"" Pz",LIVE,YES,NO,NO,ERWR,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,17,0,4,17,0,36,4,0,3,2,0,4,5,4,3
224,21,07,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3 to 41-1, 12-20"" Pz",LIVE,YES,NO,NO,FEWI,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,2,19,14,16,16
224,21,07,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3 to 41-1, 12-20"" Pz",LIVE,YES,NO,NO,FOSP,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,21,07,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3 to 41-1, 12-20"" Pz",LIVE,YES,NO,NO,FRAM,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,21,07,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3 to 41-1, 12-20"" Pz",LIVE,YES,NO,NO,GUSA,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,21,07,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3 to 41-1, 12-20"" Pz",LIVE,YES,NO,NO,HALA,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,21,07,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3 to 41-1, 12-20"" Pz",LIVE,YES,NO,NO,HASP,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0
224,21,07,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3 to 41-1, 12-20"" Pz",LIVE,YES,NO,NO,HECO,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0
224,21,07,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3 to 41-1, 12-20"" Pz",LIVE,YES,NO,NO,HIBE,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0
224,21,07,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3 to 41-1, 12-20"" Pz",LIVE,YES,NO,NO,HIBI,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,21,07,FSRM 1706-25,"Sandy Loam Upland, MLRA 41-3 to 41-1, 12-20"" Pz",LIVE,YES,NO,NO,JAGR,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
