"year","month","ppt_mm","tmin_c","tmax_c","spei1","pdsi","nino34_index","ONI","enso_phase","pdo","date"
1936,12,14.22,-3.70967741935484,12.7096774193548,0.283353050186082,0.62,0.63,0.1,"Neutral",1.28,1936-12-01
1937,1,0,-7.09677419354839,10.258064516129,-0.0560497502701576,0.03,-0.3,0.21,"Neutral",0,1937-01-01
1937,2,21.09,-2.21428571428571,14.2857142857143,1.32231544836927,0.92,0.3,0.0833333333333333,"Neutral",-0.49,1937-02-01
1937,3,12.45,0.0967741935483871,16.6129032258065,1.41554431698279,1.83,0.25,0.253333333333333,"Neutral",0.38,1937-03-01
1937,4,0,3.06666666666667,24.1,0.0620658503678083,1.67,0.21,0.01,"Neutral",0.2,1937-04-01
1937,5,21.6,8.32258064516129,29.0967741935484,0.972160578380419,2.08,-0.43,-0.173333333333333,"Neutral",0.53,1937-05-01
1937,6,18.04,13.4666666666667,33.2333333333333,0.732945183273421,2.04,-0.3,-0.213333333333333,"Neutral",1.75,1937-06-01
1937,7,8.64,17.4838709677419,35.0322580645161,-1.16273820334434,0.5,0.09,-0.136666666666667,"Neutral",0.11,1937-07-01
1937,8,22.61,17.7,34.6,-0.887300862435568,-1.38,-0.2,0.02,"Neutral",-0.35,1937-08-01
1937,9,79.51,14.2,30,1.48209605857353,6.84,0.17,-0.0433333333333333,"Neutral",0.63,1937-09-01
1937,10,23.37,7.3,25,0.381932113953268,-0.58,-0.1,0.0933333333333333,"Neutral",0.76,1937-10-01
1937,11,0.76,-0.7,19.6,-0.778724548320678,-1.23,0.21,0.11,"Neutral",-0.18,1937-11-01
1937,12,9.9,-2.7,13.3,-0.0447403000419249,-1.14,0.22,0.0733333333333333,"Neutral",0.55,1937-12-01
1938,1,13.45,-4.09677419354839,12.8709677419355,0.509558182830604,-0.63,-0.21,0.08,"Neutral",0.5,1938-01-01
1938,2,14.47,0.0357142857142857,16.0357142857143,0.766444194690717,-0.76,0.23,-0.0133333333333333,"Neutral",0.02,1938-02-01
1938,3,4.32,1.35483870967742,19.5483870967742,0.315172039612606,-0.83,-0.06,0.0866666666666667,"Neutral",0.24,1938-03-01
1938,4,0,3.7,23.9333333333333,0.189513373404194,-1.19,0.09,-0.1,"Neutral",0.27,1938-04-01
1938,5,1.27,8.2258064516129,28.8387096774194,0.00481298004946471,-1.59,-0.33,-0.373333333333333,"Neutral",-0.25,1938-05-01
1938,6,22.35,16.4,32.9666666666667,1.18199666691073,-0.22,-0.88,-0.73,"LaNina",-0.2,1938-06-01
1938,7,147.33,16.8064516129032,31.7741935483871,2.22035772908296,2.1,-0.98,-0.89,"LaNina",-0.21,1938-07-01
1938,8,1.52,15.5806451612903,32.1612903225806,-1.2089442241193,0,-0.81,-0.69,"LaNina",-0.45,1938-08-01
1938,9,80.26,12.3666666666667,29.1333333333333,1.51283423214612,8.86,-0.28,-0.613333333333333,"LaNina",-0.01,1938-09-01
1938,10,5.34,6,25.6129032258065,-0.658493103970446,1.16,-0.75,-0.583333333333333,"LaNina",0.07,1938-10-01
1938,11,5.33,-5,17.1333333333333,0.0753784309211379,0.57,-0.72,-0.753333333333333,"LaNina",0.48,1938-11-01
1938,12,28.7,-5.93548387096774,14.8064516129032,0.724693624598439,0.73,-0.79,-0.726666666666667,"LaNina",1.4,1938-12-01
1939,1,36.07,-5.70967741935484,13.741935483871,1.55716993406937,1.21,-0.67,-0.803333333333333,"LaNina",1.36,1939-01-01
1939,2,0.51,-8.03571428571429,12.5714285714286,0.363355772999815,1.22,-0.95,-0.823333333333333,"LaNina",0.07,1939-02-01
1939,3,6.35,-0.870967741935484,20.6451612903226,-0.0615011133020458,1.62,-0.85,-0.69,"LaNina",-0.39,1939-03-01
1939,4,2.03,3.53333333333333,25.2666666666667,-0.275944619512916,1.44,-0.27,-0.456666666666667,"Neutral",0.45,1939-04-01
1939,5,0.51,7.58064516129032,30.8076923076923,-1.11250282876702,0.71,-0.25,-0.156666666666667,"Neutral",0.98,1939-05-01
1939,6,5.84,13.5666666666667,34.9,-0.326233009441556,-0.46,0.05,0.0166666666666667,"Neutral",1.04,1939-06-01
1939,7,27.43,17.5161290322581,34.2903225806452,-0.362538527937501,-0.89,0.25,0.12,"Neutral",-0.21,1939-07-01
1939,8,24.38,16.4193548387097,33.258064516129,-0.609799497704825,-1.59,0.06,0.246666666666667,"Neutral",-0.74,1939-08-01
1939,9,53.84,13.3666666666667,31.1,0.598808294346451,6.39,0.43,0.00666666666666667,"Neutral",-1.1,1939-09-01
1939,10,14.74,3.51612903225806,24.1612903225806,-0.0107783352809959,-0.8,-0.47,0.0933333333333333,"Neutral",-1.31,1939-10-01
1939,11,9.14,-1.46666666666667,17.3333333333333,0.349357022169041,-0.09,0.32,-0.0333333333333333,"Neutral",-0.88,1939-11-01
1939,12,28.96,-4.96774193548387,16,0.602157332659782,-0.62,0.05,0.516666666666667,"ElNino",1.51,1939-12-01
1940,1,13.72,-7.29032258064516,12.5483870967742,0.543795482164572,-0.56,1.18,0.87,"ElNino",2.03,1940-01-01
1940,2,26.16,-3.93103448275862,16.3793103448276,1.21710211245395,0.23,1.38,1.25,"ElNino",1.74,1940-02-01
1940,3,1.52,-0.032258064516129,21.0322580645161,-0.572757930074566,-0.19,1.19,1.12333333333333,"ElNino",1.89,1940-03-01
1940,4,7.62,3.16666666666667,24.9333333333333,0.261042191680504,-0.18,0.8,0.776666666666667,"ElNino",2.37,1940-04-01
1940,5,29.72,9.32258064516129,29.8709677419355,1.15187050107957,0.47,0.34,0.563333333333333,"ElNino",2.32,1940-05-01
1940,6,34.8,14.3333333333333,32.7666666666667,1.34241601631697,1.23,0.55,0.366666666666667,"Neutral",2.43,1940-06-01
1940,7,37.84,17.9354838709677,34.4516129032258,-0.0432029735233401,0.31,0.21,0.503333333333333,"ElNino",2.12,1940-07-01
1940,8,18.53,16.4516129032258,33.4838709677419,-0.870658236975314,-1.09,0.75,0.336666666666667,"Neutral",1.4,1940-08-01
1940,9,59.43,14.1666666666667,30.3,0.953129544131918,6.62,0.05,0.373333333333333,"Neutral",1.1,1940-09-01
1940,10,35.56,6.83333333333333,24.4333333333333,0.872661245318448,-1.31,0.32,0.356666666666667,"Neutral",1.19,1940-10-01
1940,11,17.27,-1.2,16.1034482758621,0.956056840114496,-0.13,0.7,0.803333333333333,"ElNino",0.68,1940-11-01
1940,12,6.09,-1.67741935483871,14.5806451612903,-0.511700939625675,-0.65,1.39,1.15666666666667,"ElNino",1.96,1940-12-01
1941,1,42.66,-2.41935483870968,10.7741935483871,2.0793894898547,1.32,1.38,1.37,"ElNino",2.14,1941-01-01
1941,2,21.33,0.464285714285714,15.6785714285714,1.21434788598419,1.67,1.34,1.37666666666667,"ElNino",2.07,1941-02-01
1941,3,26.67,1.7741935483871,16.9032258064516,1.90340642341524,2.93,1.41,1.37,"ElNino",2.41,1941-03-01
1941,4,30.23,3.96666666666667,19.7,2.23222504761018,4.47,1.36,1.36333333333333,"ElNino",1.89,1941-04-01
1941,5,19.05,10.1666666666667,27.9,1.37297263657224,5.52,1.32,1.18666666666667,"ElNino",2.25,1941-05-01
1941,6,15.5,13.7,30.1666666666667,1.33639287148433,5.44,0.88,0.976666666666667,"ElNino",3.01,1941-06-01
1941,7,48.51,17.5161290322581,33.6451612903226,0.400427662547422,4.88,0.73,0.8,"ElNino",2.33,1941-07-01
1941,8,53.6,16.6774193548387,32.0689655172414,0.585336231704023,5.08,0.79,0.733333333333333,"ElNino",3.31,1941-08-01
1941,9,114.06,14.3666666666667,29.5862068965517,2.17707547558573,13.12,0.68,0.82,"ElNino",1.99,1941-09-01
1941,10,48.76,8,23.0344827586207,1.42803914533377,7.87,0.99,0.946666666666667,"ElNino",1.22,1941-10-01
1941,11,12.71,0.357142857142857,18,0.499216776142245,7.07,1.17,1.14333333333333,"ElNino",0.4,1941-11-01
1941,12,22.61,-3.32258064516129,13.7741935483871,0.589649031670255,6.42,1.27,1.01666666666667,"ElNino",0.91,1941-12-01
1942,1,7.11,-4.41935483870968,14.0322580645161,-0.242162438859769,5.58,0.61,0.803333333333333,"ElNino",1.01,1942-01-01
1942,2,11.18,-4.14285714285714,14.8928571428571,0.65123775018268,5.11,0.53,0.463333333333333,"Neutral",0.79,1942-02-01
1942,3,0,-2.4,18.3548387096774,0.203960494294069,4.45,0.25,0.45,"Neutral",0.29,1942-03-01
1942,4,23.12,4.68965517241379,24.0344827586207,1.40912245482032,4.75,0.57,0.24,"Neutral",0.79,1942-04-01
1942,5,0,6.2,29.9,-0.833085720379886,3.99,-0.1,-0.0166666666666667,"Neutral",0.84,1942-05-01
1942,6,0,12.36,36.0666666666667,-1.3961160214713,3.11,-0.52,-0.39,"Neutral",1.19,1942-06-01
1942,7,39.88,17.9666666666667,35.0967741935484,-0.146363579366919,2.23,-0.55,-0.676666666666667,"LaNina",0.12,1942-07-01
1942,8,52.83,17.6774193548387,32.4193548387097,0.591681561852151,2.84,-0.96,-0.893333333333333,"LaNina",0.44,1942-08-01
1942,9,33.53,12.4333333333333,29.8,0.15282795334263,9.06,-1.17,-1.15,"LaNina",0.68,1942-09-01
1942,10,17.77,6.70967741935484,24.2,0.271159029533381,2.81,-1.32,-1.33,"LaNina",0.54,1942-10-01
1942,11,0,-0.233333333333333,21.7931034482759,-1.50502025459209,1.81,-1.5,-1.35333333333333,"LaNina",-0.1,1942-11-01
1942,12,26.16,-2.58064516129032,16.5666666666667,0.414471242862235,1.95,-1.24,-1.31333333333333,"LaNina",-1,1942-12-01
1943,1,5.85,-2.70967741935484,15.4838709677419,-0.664959089367684,1.62,-1.2,-1.20666666666667,"LaNina",-0.18,1943-01-01
1943,2,0,-2.89285714285714,20.5384615384615,-2.09072644846197,0.56,-1.18,-1.16,"LaNina",0.02,1943-02-01
1943,3,2.28,-0.419354838709677,21.1935483870968,-0.596967862106372,-0.55,-1.1,-0.96,"LaNina",0.26,1943-03-01
1943,4,0,4.63333333333333,28.3333333333333,-2.1090011681554,-1.66,-0.6,-0.686666666666667,"LaNina",1.08,1943-04-01
1943,5,2.78,9.35483870967742,31.5483870967742,-1.11004069449477,-1.86,-0.36,-0.356666666666667,"Neutral",0.43,1943-05-01
1943,6,39.62,15.3793103448276,34.4666666666667,1.21158009961939,-0.41,-0.11,-0.186666666666667,"Neutral",0.68,1943-06-01
1943,7,59.44,18.4838709677419,34.0322580645161,0.684310243489615,-0.57,-0.09,-0.05,"Neutral",-0.36,1943-07-01
1943,8,14.22,18.6774193548387,36.0645161290323,-1.48384201482416,-1.64,0.05,-0.0933333333333333,"Neutral",-0.9,1943-08-01
1943,9,29.72,13.2,30.7666666666667,-0.106577475987017,7.27,-0.24,-0.21,"Neutral",-0.49,1943-09-01
1943,10,2.8,3.96774193548387,25.4838709677419,-0.875850957855038,-2.03,-0.44,-0.393333333333333,"Neutral",-0.04,1943-10-01
1943,11,32.01,-4.5,19.2333333333333,1.13763795169311,-1.62,-0.5,-0.453333333333333,"Neutral",0.29,1943-11-01
1943,12,31.5,-4.3,12.4666666666667,1.0821960478307,-0.76,-0.42,-0.446666666666667,"Neutral",0.58,1943-12-01
1944,1,13.46,-7.7741935483871,12.6774193548387,0.50268937703767,-0.24,-0.42,-0.226666666666667,"Neutral",0.18,1944-01-01
1944,2,18.28,-2.82758620689655,16,0.895591488721124,0.81,0.16,-0.156666666666667,"Neutral",0.17,1944-02-01
1944,3,2.54,-1.41935483870968,19.4193548387097,0.0660390131023328,1.25,-0.21,0.02,"Neutral",0.08,1944-03-01
1944,4,0.51,1.7,23.7333333333333,0.150436119087475,0.94,0.11,0.0133333333333333,"Neutral",0.72,1944-04-01
1944,5,5.32,6.29032258064516,29.1612903225806,-0.104029836549409,0.82,0.14,0.0966666666666667,"Neutral",-0.35,1944-05-01
1944,6,1.52,12.1333333333333,33.8333333333333,-0.298320033102952,0.3,0.04,0.0866666666666667,"Neutral",-0.98,1944-06-01
1944,7,58.41,17.0967741935484,35.0322580645161,0.301982597638757,0.24,0.08,0.04,"Neutral",-0.4,1944-07-01
1944,8,28.44,16.9032258064516,34.4193548387097,-0.730376895034029,0.58,0,-0.0766666666666667,"Neutral",-0.51,1944-08-01
1944,9,33.02,12.4333333333333,29.7333333333333,0.149635250344747,7.52,-0.31,-0.176666666666667,"Neutral",-0.56,1944-09-01
1944,10,28.19,6.74193548387097,25.5161290322581,0.446367182023976,1.17,-0.22,-0.293333333333333,"Neutral",-0.4,1944-10-01
1944,11,35.56,-0.266666666666667,16.7333333333333,1.53155832657039,1.72,-0.35,-0.276666666666667,"Neutral",0.33,1944-11-01
1944,12,14.98,-6.64516129032258,14.1935483870968,0.0743220719853725,1.5,-0.26,-0.323333333333333,"Neutral",0.2,1944-12-01
1945,1,11.18,-4.93548387096774,14.1290322580645,0.0665387974390238,1.33,-0.36,-0.363333333333333,"Neutral",-1.02,1945-01-01
1945,2,1.52,-3.46428571428571,18.5357142857143,-1.19172482461832,0.68,-0.47,-0.54,"LaNina",0.72,1945-02-01
1945,3,6.6,-1.45161290322581,19.6451612903226,0.284082797813167,0.46,-0.79,-0.673333333333333,"LaNina",-0.42,1945-03-01
1945,4,0,1.33333333333333,24.8333333333333,-0.409709702291551,-0.29,-0.76,-0.67,"LaNina",-0.4,1945-04-01
1945,5,0,7.19354838709677,30.9032258064516,-1.24577727485413,-1.19,-0.46,-0.603333333333333,"LaNina",-0.07,1945-05-01
1945,6,0,11.1666666666667,33.9666666666667,-0.553635426974391,-1.72,-0.59,-0.553333333333333,"LaNina",0.56,1945-06-01
1945,7,28.7,18.1612903225806,34.4516129032258,-0.288601785812672,-1.93,-0.61,-0.68,"LaNina",1.02,1945-07-01
1945,8,23.88,17.9354838709677,34.8064516129032,-0.871563306019523,-1.84,-0.84,-0.756666666666667,"LaNina",0.18,1945-08-01
1945,9,2.54,12.9333333333333,31.9333333333333,-1.24359145391744,5.15,-0.82,-0.84,"LaNina",-0.27,1945-09-01
1945,10,42.93,7.09677419354839,24.4838709677419,1.08913703607076,-1.37,-0.86,-0.7,"LaNina",0.1,1945-10-01
1945,11,0,-3.73333333333333,20.3333333333333,-1.14117505468072,-1.79,-0.42,-0.606666666666667,"LaNina",-1.94,1945-11-01
1945,12,3.81,-7.19354838709677,13.5483870967742,-0.595155211019976,-2.09,-0.54,-0.466666666666667,"Neutral",-0.74,1945-12-01
1946,1,27.43,-4.96774193548387,11.0645161290323,1.50078471651271,-1.05,-0.44,-0.406666666666667,"Neutral",-0.91,1946-01-01
1946,2,0,-6.92857142857143,17.8571428571429,-1.14582060401654,-1.23,-0.24,-0.346666666666667,"Neutral",-0.32,1946-02-01
1946,3,0.51,-0.709677419354839,21.0967741935484,-0.728428936111399,-1.35,-0.36,-0.36,"Neutral",-0.41,1946-03-01
1946,4,0,4.93333333333333,27.8333333333333,-1.74815897664229,-1.64,-0.48,-0.41,"Neutral",-0.78,1946-04-01
1946,5,6.35,7.41935483870968,29.1935483870968,0.0634504971284447,-1.46,-0.39,-0.24,"Neutral",0.5,1946-05-01
1946,6,3.55,14.8333333333333,36.1666666666667,-0.836463097823777,-1.74,0.15,-0.07,"Neutral",-0.86,1946-06-01
1946,7,52.84,17.6774193548387,34.8387096774194,0.255407608075485,-1.99,0.03,-0.113333333333333,"Neutral",-0.84,1946-07-01
1946,8,75.94,17.9677419354839,34.0967741935484,0.841939218065407,-2.03,-0.52,-0.226666666666667,"Neutral",-0.36,1946-08-01
1946,9,63.5,15.4827586206897,30.8333333333333,1.06639732896803,6.09,-0.19,-0.24,"Neutral",-0.22,1946-09-01
1946,10,21.85,6.29032258064516,25.1333333333333,0.240913710079757,-1.86,-0.01,-0.126666666666667,"Neutral",-0.36,1946-10-01
1946,11,11.94,-2.9,17.8275862068966,0.397901350618354,-1.81,-0.18,-0.0533333333333333,"Neutral",-1.48,1946-11-01
1946,12,9.14,-3.67741935483871,15.5806451612903,-0.537936156053456,-1.72,0.03,0.08,"Neutral",-0.96,1946-12-01
1947,1,18.79,-5.7741935483871,11.0967741935484,1.08553446973732,-0.86,0.39,0.0966666666666667,"Neutral",-0.73,1947-01-01
1947,2,1.27,-4.57142857142857,17.5714285714286,-0.914184259199731,-1.14,-0.13,0.18,"Neutral",-0.29,1947-02-01
1947,3,9.15,-0.032258064516129,20.3225806451613,0.303192292690654,-1.04,0.28,0.0266666666666667,"Neutral",1.17,1947-03-01
1947,4,0,2.9,25,-0.37047968038931,-1.36,-0.07,-0.113333333333333,"Neutral",0.7,1947-04-01
1947,5,8.38,9.80645161290323,30.9677419354839,-0.345035252782344,-1.44,-0.55,-0.183333333333333,"Neutral",0.37,1947-05-01
1947,6,12.95,13.1666666666667,34.5,0.121782588323422,-1.21,0.07,-0.29,"Neutral",1.36,1947-06-01
1947,7,22.09,17.9032258064516,36.1290322580645,-0.988811486030586,-2.29,-0.39,-0.23,"Neutral",0.16,1947-07-01
1947,8,68.33,17.8709677419355,33.2903225806452,0.810314381236779,-2.02,-0.37,-0.603333333333333,"LaNina",0.3,1947-08-01
1947,9,0,11.5,32.5333333333333,-1.5170628398322,4.73,-1.05,-0.746666666666667,"LaNina",0.58,1947-09-01
1947,10,4.06,5.2,27.4333333333333,-1.22235401962778,-3.34,-0.82,-0.866666666666667,"LaNina",0.85,1947-10-01
1947,11,20.32,-3.34782608695652,17.2173913043478,0.90983200948922,-2.78,-0.73,-0.456666666666667,"Neutral",-0.14,1947-11-01
1947,12,13.97,-6.80645161290323,12.3225806451613,0.282537579136625,-2.59,0.18,-0.166666666666667,"Neutral",1.67,1947-12-01
1948,1,10.67,-8.4,13.7,0.101012859649852,-2.3,0.05,0.2,"Neutral",-0.11,1948-01-01
1948,2,39.12,-2.9,15.7,1.79840681372024,-0.61,0.37,0.35,"Neutral",-0.74,1948-02-01
1948,3,2.29,-1.3,16.9,0.820298782663041,0.32,0.63,0.416666666666667,"Neutral",-0.03,1948-03-01
1948,4,3.05,4.2,27.1,-1.09391545296249,0.17,0.25,0.396666666666667,"Neutral",-1.33,1948-04-01
1948,5,4.58,8.6,31,-0.792560119456942,-0.28,0.31,0.206666666666667,"Neutral",-0.23,1948-05-01
1948,6,13.47,15.6333333333333,35.6666666666667,0.0301102244212187,0.36,0.06,0.103333333333333,"Neutral",0.08,1948-06-01
1948,7,14.48,17.8064516129032,36.2903225806452,-1.28707402255139,-1.07,-0.06,-0.00666666666666667,"Neutral",-0.92,1948-07-01
1948,8,4.06,17,35.5416666666667,-1.9083925501826,-2.05,-0.02,-0.0333333333333333,"Neutral",-1.56,1948-08-01
1948,9,11.18,13.2,31.8,-0.927958845088561,4.66,-0.02,-0.24,"Neutral",-1.74,1948-09-01
1948,10,21.33,7,23.9,0.480868853020826,-2.57,-0.68,-0.333333333333333,"Neutral",-1.32,1948-10-01
1948,11,0,-5.46666666666667,16.3666666666667,-0.158119182063375,-2.68,-0.3,-0.2,"Neutral",-0.89,1948-11-01
1948,12,38.1,-2.38709677419355,14.6129032258065,1.14694867483283,-1.97,0.38,-0.126666666666667,"Neutral",-1.7,1948-12-01
1949,1,39.87,-3.70833333333333,7.58333333333333,2.20731957101977,1.81,-0.46,0.06,"Neutral",-2.01,1949-01-01
1949,2,23.88,-3.53571428571429,15.8928571428571,1.18865492930892,2.25,0.26,-0.25,"Neutral",-3.6,1949-02-01
1949,3,1.02,0.67741935483871,21.1290322580645,-0.610304826201116,2.29,-0.55,-0.0333333333333333,"Neutral",-1,1949-03-01
1949,4,4.82,3.9,24.4333333333333,0.332865143419175,2.42,0.19,-0.143333333333333,"Neutral",-0.53,1949-04-01
1949,5,3.55,7.93333333333333,29.9354838709677,-0.405810774081721,2.71,-0.07,-0.2,"Neutral",-1.07,1949-05-01
1949,6,18.28,13.7692307692308,34.7037037037037,0.345240521014339,2.34,-0.72,-0.393333333333333,"Neutral",-0.7,1949-06-01
1949,7,66.05,18.8387096774194,34.3548387096774,0.803970236435612,2.46,-0.39,-0.476666666666667,"Neutral",-0.56,1949-07-01
1949,8,7.62,15.9032258064516,34.6774193548387,-1.65714241314177,1.24,-0.32,-0.453333333333333,"Neutral",-1.3,1949-08-01
1949,9,61.97,14,30.1724137931034,1.02888584153322,7.61,-0.65,-0.563333333333333,"LaNina",-0.93,1949-09-01
1949,10,32.01,5.32258064516129,23.4193548387097,0.842158608310962,2.08,-0.72,-0.9,"LaNina",-1.41,1949-10-01
1949,11,0,-2.26666666666667,21.7,-1.54113114395676,1.11,-1.33,-1.08333333333333,"LaNina",-0.83,1949-11-01
1949,12,13.97,-5.51612903225806,13.2903225806452,0.155378493846208,0.95,-1.2,-1.19333333333333,"LaNina",-0.8,1949-12-01
1950,1,0.76,-3.83333333333333,15.7741935483871,-1.25943885954749,-0.35,-1.05,-1.25,"LaNina",-2.13,1950-01-01
1950,2,5.84,-3.07142857142857,19.1428571428571,-0.939146890378683,-1.51,-1.5,-1.20666666666667,"LaNina",-2.91,1950-02-01
1950,3,0,-0.580645161290323,22.1290322580645,-1.22305481242414,-2.16,-1.07,-1.16,"LaNina",-1.13,1950-03-01
1950,4,0,4.8,27.1,-1.31665977858942,-2.47,-0.91,-1.09333333333333,"LaNina",-1.2,1950-04-01
1950,5,0,7.4,29.6333333333333,-0.563334500648968,-2.76,-1.3,-1.02333333333333,"LaNina",-2.23,1950-05-01
1950,6,13.97,14.9,36.2,-0.263316627937036,-2.94,-0.86,-1.08,"LaNina",-1.77,1950-06-01
1950,7,68.57,17.8709677419355,33.3548387096774,0.960813019340167,-0.8,-1.08,-0.856666666666667,"LaNina",-2.93,1950-07-01
1950,8,26.68,14.5666666666667,34.1666666666667,-0.974568270340325,-1.77,-0.63,-0.936666666666667,"LaNina",-0.7,1950-08-01
1950,9,41.65,11.8666666666667,30.3103448275862,0.270923061330313,6.47,-1.1,-0.853333333333333,"LaNina",-2.14,1950-09-01
1950,10,46.98,7.25806451612903,28.8064516129032,0.601714648903874,-1.82,-0.83,-1.10333333333333,"LaNina",-1.36,1950-10-01
1950,11,0,-3.6,21.3,-1.43410836979204,-2.36,-1.38,-1.08333333333333,"LaNina",-2.46,1950-11-01
1950,12,0,-6.83870967741935,18.2258064516129,-1.96493963071052,-2.96,-1.04,-1.18333333333333,"LaNina",-0.76,1950-12-01
1951,1,7.62,-6.03225806451613,14.5483870967742,-0.344937090828604,-2.98,-1.13,-0.97,"LaNina",-1.54,1951-01-01
1951,2,2.29,-4.5,16.0357142857143,-0.336011531077525,-2.83,-0.74,-0.88,"LaNina",-1.06,1951-02-01
1951,3,11.17,-0.0967741935483871,20.0967741935484,0.508155199361806,-2.72,-0.77,-0.56,"LaNina",-1.9,1951-03-01
1951,4,15.24,4.4,23.9333333333333,1.10225371044789,-2.31,-0.17,-0.346666666666667,"Neutral",-0.36,1951-04-01
1951,5,1.27,8.32258064516129,30.7741935483871,-0.946242717418241,-2.63,-0.1,-0.12,"Neutral",-0.25,1951-05-01
1951,6,0,10.8,35.3,-1.21553121609585,-3.04,-0.09,0.156666666666667,"Neutral",-1.09,1951-06-01
1951,7,8.13,19.2903225806452,37.9032258064516,-1.76287303892783,-3.78,0.66,0.49,"Neutral",0.7,1951-07-01
1951,8,21.6,17.9677419354839,34.9677419354839,-0.993651774067493,-3.94,0.9,0.743333333333333,"ElNino",-1.37,1951-08-01
1951,9,4.57,12.2666666666667,34.1333333333333,-1.62538986055181,3.83,0.67,0.786666666666667,"ElNino",-0.08,1951-09-01
1951,10,30.74,5.90322580645161,26.8387096774194,0.269490664759856,-4.46,0.79,0.746666666666667,"ElNino",-0.32,1951-10-01
1951,11,1.27,-1.20689655172414,17.4827586206897,-0.215807984495212,-4.27,0.78,0.76,"ElNino",-0.28,1951-11-01
1951,12,7.88,-2.32258064516129,13.8620689655172,-0.267653996438004,-4.07,0.71,0.626666666666667,"ElNino",-1.68,1951-12-01
1952,1,0,-2.29032258064516,16.3225806451613,-1.43214266530595,-4.33,0.39,0.446666666666667,"Neutral",-2.01,1952-01-01
1952,2,12.95,-3.62068965517241,14.8275862068966,0.785125907571478,-3.9,0.24,0.223333333333333,"Neutral",-0.46,1952-02-01
1952,3,14.48,-1.09677419354839,17.2903225806452,1.32586689737365,-3.29,0.04,0.23,"Neutral",-0.63,1952-03-01
1952,4,9.65,5.56666666666667,23.9,0.937624148147202,-2.62,0.41,0.0233333333333333,"Neutral",-1.05,1952-04-01
1952,5,12.19,9.56666666666667,29.7241379310345,0.424599409678487,-2.4,-0.38,-0.21,"Neutral",-1,1952-05-01
1952,6,44.96,16.3,35.8666666666667,1.12971517667633,-1.64,-0.66,-0.543333333333333,"LaNina",-1.43,1952-06-01
1952,7,39.11,17.1935483870968,35.0967741935484,-0.256641320225793,-1.82,-0.59,-0.556666666666667,"LaNina",-1.25,1952-07-01
1952,8,25.64,16.9677419354839,36.0645161290323,-1.28208230816498,-2.16,-0.42,-0.453333333333333,"Neutral",-0.6,1952-08-01
1952,9,6.6,10.9310344827586,32.6551724137931,-1.37382032139418,5.89,-0.35,-0.27,"Neutral",-0.89,1952-09-01
1952,10,0,2.48387096774194,28.3548387096774,-1.81364023830007,-3.28,-0.04,-0.236666666666667,"Neutral",-0.35,1952-10-01
1952,11,16.52,-2.51724137931034,17.3846153846154,0.722664671402093,-3,-0.32,-0.303333333333333,"Neutral",-0.76,1952-11-01
1952,12,4.57,-6.20689655172414,13.04,-0.440056990817853,-2.92,-0.55,-0.17,"Neutral",0.04,1952-12-01
1953,1,0,-5.41379310344828,17.32,-1.7758566687821,-3.44,0.36,0.0166666666666666,"Neutral",-0.57,1953-01-01
1953,2,16.77,-5.82142857142857,16.375,0.693001724748234,-3.02,0.24,0.273333333333333,"Neutral",-0.07,1953-02-01
1953,3,7.11,0.727272727272727,21.3703703703704,-0.190507813789223,-2.79,0.22,0.41,"Neutral",-1.12,1953-03-01
1953,4,7.87,5.86666666666667,25.4333333333333,0.322022190081834,-2.62,0.77,0.446666666666667,"Neutral",0.05,1953-04-01
1953,5,0,6.8,28,0.13268973099063,-2.79,0.35,0.51,"ElNino",0.43,1953-05-01
1953,6,13.46,14.8965517241379,36.9655172413793,-0.629492719848491,-2.79,0.41,0.32,"Neutral",0.29,1953-06-01
1953,7,20.31,17.9666666666667,36.2666666666667,-1.07632844607552,-2.74,0.2,0.216666666666667,"Neutral",0.74,1953-07-01
1953,8,1.78,15.5862068965517,35.6206896551724,-2.17459823495809,-3.52,0.04,0.303333333333333,"Neutral",0.05,1953-08-01
1953,9,0,10.5357142857143,33.3214285714286,-1.70150027801575,4.08,0.67,0.273333333333333,"Neutral",-0.63,1953-09-01
1953,10,10.67,5.58064516129032,25.9354838709677,-0.483244896821052,-4.28,0.11,0.363333333333333,"Neutral",-1.09,1953-10-01
1953,11,0,2.12,19.7666666666667,-0.740962293723517,-4.41,0.31,0.19,"Neutral",-0.03,1953-11-01
1953,12,0.76,-9.25806451612903,12,-0.540361063061258,-4.27,0.15,0.283333333333333,"Neutral",0.07,1953-12-01
1954,1,1.52,-5.74193548387097,16.0645161290323,-1.29386222669763,-4.32,0.39,0.25,"Neutral",-1.32,1954-01-01
1954,2,0,-3.92857142857143,20.4074074074074,-2.05872114799299,-4.76,0.21,0.203333333333333,"Neutral",-1.61,1954-02-01
1954,3,1.27,-0.516129032258065,20.3870967741935,-0.356936991114533,-4.77,0.01,-0.0333333333333333,"Neutral",-0.52,1954-03-01
1954,4,0,7.16666666666667,28.3333333333333,-1.74552130855897,-4.88,-0.32,-0.28,"Neutral",-1.33,1954-04-01
1954,5,14.23,10.8333333333333,29.7916666666667,0.661005983341794,-4.3,-0.53,-0.55,"LaNina",0.01,1954-05-01
1954,6,0,14.5,35,-0.547472428327568,-4.21,-0.8,-0.783333333333333,"LaNina",0.97,1954-06-01
