system:index,AFGC,BG,BUFF_DIST,LTR,NAME,OBJECTID,OBJECTID_1,ORIG_FID,PFGC,POINT_X,POINT_Y,SHR,Shape_Area,Shape_Leng,TREE
2012_00000000000000000043,2,56.31192661,10,18,PBR1,68,68,67,7.688073394,330867.28,3610028,10.31192661,314.1592654,62.83185307,0.688073394
2012_00000000000000000044,2.038461538,52.96153846,10,19.96153846,PBR2,69,69,68,7.884615385,330734.75,3609997.25,11.03846154,314.1592654,62.83185307,0
2012_00000000000000000045,0,72,10,12,PSG1,70,70,69,2,337922.06,3612159.25,11,314.1592654,62.83185307,0
2012_00000000000000000046,2,56.67961165,10,14,PSG10,71,71,70,1.533980583,338073.91,3612393,13.89320388,314.1592654,62.83185307,0
2012_00000000000000000047,1.221153846,63.375,10,13.22115385,PSG11,72,72,71,0.625,338095.53,3612403.75,13.82692308,314.1592654,62.83185307,0
2012_00000000000000000048,0.480769231,66.59615385,10,13,PSG12,73,73,72,3.798076923,338097.59,3612449.5,11.72115385,314.1592654,62.83185307,0
2012_00000000000000000049,1.782178218,65,10,13,PSG13,74,74,73,0.871287129,337868.84,3612362.75,14.56435644,314.1592654,62.83185307,0
2012_0000000000000000004a,1,73.0776699,10,10,PSG14,75,75,74,0,338061.16,3612043.5,11.9223301,314.1592654,62.83185307,0
2012_0000000000000000004b,0,74.79411765,10,11.7254902,PSG2,76,76,75,1.323529412,337936.63,3612171.25,10.79411765,314.1592654,62.83185307,0
2012_0000000000000000004c,0.291262136,73.13592233,10,12.29126214,PSG3,77,77,76,0.233009709,337967.75,3612225,12.7184466,314.1592654,62.83185307,0
2012_0000000000000000004d,0.019047619,80.93333333,10,11.99047619,PSG4,78,78,77,2.980952381,337954.13,3612239.5,10.02857143,314.1592654,62.83185307,0
2012_0000000000000000004e,1.095238095,74.32380952,10,12.15238095,PSG5,79,79,78,1.733333333,337984.09,3612262,12.8,314.1592654,62.83185307,0
2012_0000000000000000004f,1,73,10,13,PSG6,80,80,79,2,337977.78,3612278.75,13,314.1592654,62.83185307,0
2012_00000000000000000050,2,64.86666667,10,13,PSG7,81,81,80,4,338023.25,3612335.75,12.06666667,314.1592654,62.83185307,0
2012_00000000000000000051,2,63.32692308,10,13.28846154,PSG8,82,82,81,3.211538462,338037.78,3612344.75,13.17307692,314.1592654,62.83185307,0.230769231
2012_00000000000000000052,2,57.05825243,10,13.66019417,PSG9,83,83,82,4.640776699,338055.66,3612404.75,13,314.1592654,62.83185307,0
2012_00000000000000000053,0,53.49090909,10,7,R1,84,84,83,6.490909091,338167.72,3608027.5,3.509090909,314.1592654,62.83185307,0
2012_00000000000000000054,0,72.39215686,10,10.80392157,R2,85,85,84,4.196078431,338958.28,3606602.75,6.607843137,314.1592654,62.83185307,0
2012_00000000000000000055,0.213592233,82.3592233,10,8.359223301,R3,86,86,85,0,338952.66,3605865.5,9.213592233,314.1592654,62.83185307,0
2012_00000000000000000056,1,91,10,7,R4,87,87,86,0,338668.31,3605148,10,314.1592654,62.83185307,0
2012_00000000000000000057,5.836538462,12.44230769,10,9.442307692,S1,88,88,87,45.09615385,356579.41,3605747.75,11.78846154,314.1592654,62.83185307,2
2012_00000000000000000058,4,12.92307692,10,10.01923077,S2,89,89,88,23.11538462,356549.69,3605796.75,21.96153846,314.1592654,62.83185307,3
2012_00000000000000000059,2.736363636,2.318181818,10,12.79090909,S3,90,90,89,30.47272727,352228.28,3616644,19.73636364,314.1592654,62.83185307,3
2012_0000000000000000005a,1.314285714,4.60952381,10,11.72380952,S4,91,91,90,34.71428571,352246.03,3616642.5,17.60952381,314.1592654,62.83185307,2.276190476
2012_0000000000000000005b,0.277777778,7.5,10,14.27777778,S5,92,92,91,39.44444444,352505,3616572.75,17.72222222,314.1592654,62.83185307,3.444444444
2012_0000000000000000005c,5.076923077,6.923076923,10,16,S6,93,93,92,9.923076923,353207.41,3616353.5,34.23076923,314.1592654,62.83185307,4.692307692
2012_0000000000000000005d,0.971153846,43.82692308,10,8,T1,94,94,93,9,329557.25,3621028.25,8.913461538,314.1592654,62.83185307,0
2012_0000000000000000005e,0,34.0733945,10,13,T10,95,95,94,19.39449541,334791.31,3613537.25,2.100917431,314.1592654,62.83185307,0.04587156
2012_0000000000000000005f,0,29.24271845,10,12.04854369,T11,96,96,95,19.91262136,333677.28,3615709.5,4.902912621,314.1592654,62.83185307,0.097087379
2012_00000000000000000060,0,47,10,6.330097087,T2,97,97,96,3.990291262,329806.31,3621462,8,314.1592654,62.83185307,0
2012_00000000000000000061,0.019417476,42.84466019,10,5.019417476,T3,98,98,97,9.213592233,330570.25,3621158,5.019417476,314.1592654,62.83185307,0
2012_00000000000000000062,0,53.60194175,10,8.601941748,T4,99,99,98,11.11650485,331390.06,3621068,6.213592233,314.1592654,62.83185307,0
2012_00000000000000000063,0,40.74038462,10,8,T5,100,100,99,14.25961538,331805.53,3620063,3.913461538,314.1592654,62.83185307,0
2012_00000000000000000064,1,40.94230769,10,9.567307692,T6,101,101,100,13.69230769,332041.84,3619440.75,6.346153846,314.1592654,62.83185307,0
2012_00000000000000000065,0,33.17924528,10,18.3490566,T7,102,102,101,15.75471698,335668.25,3611183.5,6.150943396,314.1592654,62.83185307,0
2012_00000000000000000066,0,33.12621359,10,20.26213592,T8,103,103,102,18.76699029,334990.53,3611828.5,6.087378641,314.1592654,62.83185307,0.436893204
2012_00000000000000000067,0,27.01923077,10,15.30769231,T9,104,104,103,18.34615385,334568.41,3612037.75,2.980769231,314.1592654,62.83185307,0
2012_00000000000000000068,2.056603774,59.86792453,10,16.3490566,U1,105,105,104,9.405660377,334869.69,3604543,11.68867925,314.1592654,62.83185307,0.009433962
2012_00000000000000000069,2,58,10,16,U2,106,106,105,12,334877.06,3603779.25,11,314.1592654,62.83185307,1
2012_0000000000000000006a,2,59.37962963,10,15.56481481,U3,107,107,106,10.30555556,334457.69,3603496.5,11.76851852,314.1592654,62.83185307,0
2012_0000000000000000006b,0,57.87037037,10,12.12962963,U4,108,108,107,13,334884.56,3602798,6.064814815,314.1592654,62.83185307,0
2012_0000000000000000006c,0,55.82857143,10,6.219047619,U5,109,109,108,3.219047619,335279.25,3602140,5.780952381,314.1592654,62.83185307,0
2012_0000000000000000006d,2,67,10,13,V1,110,110,109,1,343235.81,3609046.5,15,314.1592654,62.83185307,0
2012_0000000000000000006e,0.171428571,54.2,10,8.2,V2,111,111,110,5.8,344643.06,3608392.75,6.628571429,314.1592654,62.83185307,0
2012_0000000000000000006f,3,31,10,12,V4,112,112,111,16,345433.28,3608622.5,15,314.1592654,62.83185307,2
2012_00000000000000000070,0,31.70192308,10,9.980769231,V5,113,113,112,21.17307692,346098.44,3608337,2.221153846,314.1592654,62.83185307,0
2012_00000000000000000071,0.123809524,46.48571429,10,7.123809524,V6,114,114,113,11,346756.28,3608042.5,3.123809524,314.1592654,62.83185307,0
2012_00000000000000000072,0.171428571,36.43809524,10,8.8,V3,115,115,114,19.68571429,345338.81,3608621.75,8.8,314.1592654,62.83185307,0
2012_00000000000000000073,0,54.58653846,10,7,Y1,116,116,115,0,336628.91,3596936,7.365384615,314.1592654,62.83185307,0
2012_00000000000000000074,0,53,10,7.018518519,Y2,117,117,116,0.037037037,336642.34,3596937.25,7.981481481,314.1592654,62.83185307,0
2012_00000000000000000075,0,75.94230769,10,4.567307692,Y3,118,118,117,0,340070.69,3609672.75,5,314.1592654,62.83185307,0
2012_00000000000000000076,0,18.12844037,10,11.17431193,Y7,119,119,118,28.66972477,340018,3609540.5,8.376146789,314.1592654,62.83185307,0
2012_00000000000000000077,0.700934579,60.60747664,10,9.700934579,K2,120,120,119,5.299065421,337585.6609,3611671.532,7.299065421,314.1592654,62.83185307,0
2012_00000000000000000078,2.485436893,56.26213592,10,17,PBR4,121,121,120,10.97087379,331398.1926,3611265.662,10.48543689,314.1592654,62.83185307,0
2012_00000000000000000079,2.284313725,54.44117647,10,15.56862745,PBR3,122,122,121,9.852941176,331390.403,3611091.657,11.56862745,314.1592654,62.83185307,0
2013_00000000000000000000,3.230769231,41.69230769,10,11.92307692,A1,1,1,0,31.35576923,326179.47,3609704.25,5.307692308,314.1592654,62.83185307,0
2013_00000000000000000001,1,61,10,16,A2,2,2,1,18,325703.75,3610513.75,6,314.1592654,62.83185307,2
2013_00000000000000000002,4.80952381,53.61904762,10,13.19047619,A3,3,3,2,17.57142857,325294.19,3611172.5,4.619047619,314.1592654,62.83185307,2
2013_00000000000000000003,1,55.6952381,10,13.84761905,A4,4,4,3,22,324892.94,3611829,6.152380952,314.1592654,62.83185307,0
2013_00000000000000000004,3,65.12149533,10,14.04672897,A5,5,5,4,12.90654206,324614.94,3612522.75,6.102803738,314.1592654,62.83185307,1.046728972
2013_00000000000000000005,4,50,10,16,AR4,6,6,5,18,327132.78,3609736.25,10,314.1592654,62.83185307,1
2013_00000000000000000006,4,41.72380952,10,14.36190476,AR5,7,7,6,19.63809524,327304.81,3609996.25,11,314.1592654,62.83185307,1
2013_00000000000000000007,4,41.90566038,10,14.45283019,AR6,8,8,7,19.54716981,327303.5,3610006.75,11,314.1592654,62.83185307,1
2013_00000000000000000008,5.046296296,35.84259259,10,12.26851852,B1,9,9,8,32.46296296,327171.69,3608487.5,3.907407407,314.1592654,62.83185307,1.046296296
2013_00000000000000000009,5.67,41.78,10,13.91,B2,10,10,9,23.62,327724.44,3607974.75,4.05,314.1592654,62.83185307,1.61
2013_0000000000000000000a,5,46.80392157,10,12.68627451,B3,11,11,10,29.2254902,328293.22,3607462.75,3.656862745,314.1592654,62.83185307,1
2013_0000000000000000000b,4.673267327,31.82178218,10,13.93069307,B4,12,12,11,30.2970297,328874.13,3606967.25,7.495049505,314.1592654,62.83185307,1
2013_0000000000000000000c,4.738317757,44.55140187,10,15.42056075,B5,13,13,12,19.03738318,329448.84,3606450,9.644859813,314.1592654,62.83185307,1.887850467
2013_0000000000000000000d,4,48.03846154,10,14.66346154,AR1,14,14,13,14.79807692,327197.75,3615735,11.66346154,314.1592654,62.83185307,1.423076923
2013_0000000000000000000e,3.857142857,51.7047619,10,15.85714286,AR2,15,15,14,11.13333333,327372.94,3615637.25,12.18095238,314.1592654,62.83185307,1.857142857
2013_0000000000000000000f,2.962264151,58.54716981,10,14.56603774,AR3,16,16,15,9.603773585,327532.56,3615636.25,11.71698113,314.1592654,62.83185307,1.037735849
2013_00000000000000000010,3.574074074,40.34259259,10,9.703703704,B2A,17,17,16,42.47222222,327382.59,3607655,0,314.1592654,62.83185307,1
2013_00000000000000000011,10,69,10,9,G1,18,18,17,8,336026,3610606.5,4,314.1592654,62.83185307,1
2013_00000000000000000012,8.295238095,67.7047619,10,9,G2,19,19,18,9.59047619,335366,3611003.5,4.704761905,314.1592654,62.83185307,0.352380952
2013_00000000000000000013,3.552380952,74.44761905,10,10.44761905,G3,20,20,19,4.552380952,334765.34,3611493.5,9,314.1592654,62.83185307,0
2013_00000000000000000014,2,65.74757282,10,13,G4,21,21,20,8.126213592,334101.44,3612017.75,11.87378641,314.1592654,62.83185307,0
2013_00000000000000000015,2.490384615,64.52884615,10,14.49038462,G5,22,22,21,5.471153846,333466.06,3612496,11.50961538,314.1592654,62.83185307,1
2013_00000000000000000016,5.537037037,72.49074074,10,9.990740741,G6,23,23,22,6.518518519,334698.59,3611540.5,7.481481481,314.1592654,62.83185307,0
2013_00000000000000000017,4.960784314,39.19607843,10,8.235294118,H1,24,24,23,34.39215686,331394.97,3604060.75,5.176470588,314.1592654,62.83185307,0.362745098
2013_00000000000000000018,4.106796117,49.3592233,10,11.48543689,H2,25,25,24,31.16504854,330748.53,3604424.25,4.097087379,314.1592654,62.83185307,0.563106796
2013_00000000000000000019,3,56,10,13,H3,26,26,25,26,330060.66,3604846,1,314.1592654,62.83185307,1
2013_0000000000000000001a,3.076923077,80,10,8,I1,27,27,26,4,336726.47,3609333,6.615384615,314.1592654,62.83185307,0
2013_0000000000000000001b,3.259615385,53.92307692,10,11.25961538,I2,28,28,27,28.74038462,336718.44,3608553.75,0.519230769,314.1592654,62.83185307,0
2013_0000000000000000001c,8,57.93333333,10,13.00952381,I4,29,29,28,17.04761905,336706.31,3607070,0,314.1592654,62.83185307,2
2013_0000000000000000001d,2,77,10,11,I5,30,30,29,3.095238095,335736.72,3607075.25,9.904761905,314.1592654,62.83185307,0
2013_0000000000000000001e,3.794392523,68.8411215,10,10.79439252,I6,31,31,30,5.074766355,334710.81,3607882,8.85046729,314.1592654,62.83185307,0
2013_0000000000000000001f,1,72.26415094,10,12,I7,32,32,31,8,334615.63,3607954.75,8,314.1592654,62.83185307,1.735849057
2013_00000000000000000020,4,67.11650485,10,11.97087379,J1,33,33,32,6.970873786,334722.88,3605398.5,10.97087379,314.1592654,62.83185307,0
2013_00000000000000000021,4,67.83333333,10,13,J12,34,34,33,7.944444444,334751.78,3605416,9.055555556,314.1592654,62.83185307,0.944444444
2013_00000000000000000022,14.35294118,54.67647059,10,7,J22,35,35,34,20.94117647,338148.06,3608209.75,0,314.1592654,62.83185307,1
2013_00000000000000000023,3.752380952,66.27619048,10,7.723809524,I3,36,36,35,18.3047619,336722.16,3607823.5,0.323809524,314.1592654,62.83185307,0.552380952
2013_00000000000000000024,7.682692308,54.10576923,10,6.105769231,J8,37,37,36,26.21153846,335993.91,3605139,1,314.1592654,62.83185307,1
2013_00000000000000000025,6.27184466,66.09708738,10,6.72815534,J9,38,38,37,23.08737864,338152.78,3608089.5,0,314.1592654,62.83185307,0
2013_00000000000000000026,7,67,10,10,K1,39,39,38,20,337143.5,3610971.5,0,314.1592654,62.83185307,0
2013_00000000000000000027,2.695238095,68.26666667,10,12.95238095,K3,40,40,39,3.828571429,337971.28,3612407,11.19047619,314.1592654,62.83185307,0.933333333
2013_00000000000000000028,2.747572816,68.25242718,10,10,K4,41,41,40,3.252427184,338352.69,3613102.5,12.74757282,314.1592654,62.83185307,0
2013_00000000000000000029,6,86,10,6,L1,42,42,41,1,337528.59,3609797.5,6,314.1592654,62.83185307,0
2013_0000000000000000002a,3.980952381,73.9047619,10,9.038095238,L2,43,43,42,4.980952381,338305.66,3609395.5,9.038095238,314.1592654,62.83185307,0
2013_0000000000000000002b,3,74,10,8,L3,44,44,43,7,339007.22,3608934.5,2,314.1592654,62.83185307,1
2013_0000000000000000002c,2.805555556,73.93518519,10,7.87037037,L3A,45,45,44,6.611111111,339007.25,3608933,2,314.1592654,62.83185307,1
2013_0000000000000000002d,4,65,10,6,L4,46,46,45,6,339762.38,3608544,4,314.1592654,62.83185307,1
2013_0000000000000000002e,3.683168317,73.2970297,10,7.336633663,L5,47,47,46,11.04950495,340537.59,3608156.5,2,314.1592654,62.83185307,0
2013_0000000000000000002f,4,34.08571429,10,6.819047619,M5,48,48,47,20.32380952,335475.59,3595839,7,314.1592654,62.83185307,1
2013_00000000000000000030,4,34.60952381,10,6,M6,49,49,48,19.79047619,335473.88,3595795.75,7.742857143,314.1592654,62.83185307,1
2013_00000000000000000031,3,69.22222222,10,8,MG1,50,50,49,9.888888889,336305.13,3615267.75,3.944444444,314.1592654,62.83185307,1
2013_00000000000000000032,3.867924528,50.49056604,10,8,MG2,51,51,50,32.64150943,335301.34,3615593,0,314.1592654,62.83185307,0
2013_00000000000000000033,3.00952381,50.98095238,10,8.980952381,MG3,52,52,51,28.99047619,334797.41,3615967.25,1,314.1592654,62.83185307,0
2013_00000000000000000034,2.457142857,42.65714286,10,7.885714286,MG4,53,53,52,36.77142857,335199.63,3616775,2.114285714,314.1592654,62.83185307,0.114285714
2013_00000000000000000035,6,45.90291262,10,8,MG5,54,54,53,32.48543689,335971.13,3616765,0.902912621,314.1592654,62.83185307,0.902912621
2013_00000000000000000036,3.695238095,58.17142857,10,8,MG6,55,55,54,25.91428571,335318.25,3615722.5,1.695238095,314.1592654,62.83185307,0.695238095
2013_00000000000000000037,3,72,10,7,MG7,56,56,55,9,335951.25,3616875,3,314.1592654,62.83185307,1
2013_00000000000000000038,8,69.23300971,10,6,N1,57,57,56,10.31067961,336268.63,3601864.75,0.922330097,314.1592654,62.83185307,0.922330097
2013_00000000000000000039,7.037735849,70.32075472,10,7.679245283,N3,58,58,57,21.32075472,337178.88,3604610.25,0,314.1592654,62.83185307,1
2013_0000000000000000003a,8.849056604,66.66037736,10,7.91509434,N3A,59,59,58,17.89622642,337122.53,3604629.5,1.830188679,314.1592654,62.83185307,0
2013_0000000000000000003b,3,81.0952381,10,4.276190476,N4,60,60,59,4.99047619,336329.19,3601793,1.438095238,314.1592654,62.83185307,0
2013_0000000000000000003c,11.69230769,59.26923077,10,5.653846154,N5,61,61,60,18.69230769,336467.53,3602587.75,0,314.1592654,62.83185307,1
2013_0000000000000000003d,7.724770642,77.96330275,10,7.76146789,N6,62,62,61,5.431192661,336891.38,3603909,3.798165138,314.1592654,62.83185307,0
2013_0000000000000000003e,5.355769231,55.56730769,10,7.230769231,P1,63,63,62,15.96153846,343184.94,3604709.25,3.038461538,314.1592654,62.83185307,0.740384615
2013_0000000000000000003f,1.766990291,22.85436893,10,9.504854369,P2,64,64,63,53.48543689,342893.94,3604024.25,2.223300971,314.1592654,62.83185307,0.398058252
2013_00000000000000000040,3.952380952,67.0952381,10,8,P3,65,65,64,8.095238095,342794.59,3603173.25,6.952380952,314.1592654,62.83185307,0
2013_00000000000000000041,5.542056075,49.57943925,10,9.345794393,P4,66,66,65,23.00934579,342643.69,3602441.25,1.588785047,314.1592654,62.83185307,1.373831776
2013_00000000000000000042,3.688073394,37.49541284,10,13.37614679,P5,67,67,66,35.44036697,342204.19,3603572.75,1.311926606,314.1592654,62.83185307,1
2013_00000000000000000043,5.688073394,61.24770642,10,13.31192661,PBR1,68,68,67,13,330867.28,3610028,7.064220183,314.1592654,62.83185307,1.311926606
2013_00000000000000000044,5,62,10,14,PBR2,69,69,68,8.076923077,330734.75,3609997.25,9.961538462,314.1592654,62.83185307,1
2013_00000000000000000045,3,74,10,10,PSG1,70,70,69,2,337922.06,3612159.25,11,314.1592654,62.83185307,0
2013_00000000000000000046,3.893203883,63.21359223,10,13.10679612,PSG10,71,71,70,7.893203883,338073.91,3612393,10.10679612,314.1592654,62.83185307,1
2013_00000000000000000047,4.548076923,64.35576923,10,12.68269231,PSG11,72,72,71,9.211538462,338095.53,3612403.75,8.615384615,314.1592654,62.83185307,0.913461538
2013_00000000000000000048,4,65.20192308,10,12.51923077,PSG12,73,73,72,7.038461538,338097.59,3612449.5,10,314.1592654,62.83185307,0.759615385
2013_00000000000000000049,2,74.43564356,10,11.78217822,PSG13,74,74,73,2.564356436,337868.84,3612362.75,10.43564356,314.1592654,62.83185307,0.782178218
2013_0000000000000000004a,2.59223301,76.86407767,10,9.582524272,PSG14,75,75,74,2.59223301,338061.16,3612043.5,10.17475728,314.1592654,62.83185307,0
2013_0000000000000000004b,3,77.87254902,10,10,PSG2,76,76,75,0.941176471,337936.63,3612171.25,9.843137255,314.1592654,62.83185307,0
2013_0000000000000000004c,3.145631068,74.52427184,10,10.32038835,PSG3,77,77,76,3.67961165,337967.75,3612225,9.495145631,314.1592654,62.83185307,0
2013_0000000000000000004d,3.00952381,66.95238095,10,11.00952381,PSG4,78,78,77,13.00952381,337954.13,3612239.5,6,314.1592654,62.83185307,0
2013_0000000000000000004e,2.504761905,66.42857143,10,11.2952381,PSG5,79,79,78,12,337984.09,3612262,6.59047619,314.1592654,62.83185307,0
2013_0000000000000000004f,2,68,10,11,PSG6,80,80,79,11,337977.78,3612278.75,7,314.1592654,62.83185307,0
2013_00000000000000000050,3,66,10,12.93333333,PSG7,81,81,80,3.066666667,338023.25,3612335.75,12.93333333,314.1592654,62.83185307,0.066666667
2013_00000000000000000051,3.076923077,65.03846154,10,13.09615385,PSG8,82,82,81,4.134615385,338037.78,3612344.75,12.46153846,314.1592654,62.83185307,0.230769231
2013_00000000000000000052,3.339805825,66.01941748,10,13.66019417,PSG9,83,83,82,6.660194175,338055.66,3612404.75,10.66019417,314.1592654,62.83185307,1
2013_00000000000000000053,6.654545455,72.2,10,8,R1,84,84,83,10.32727273,338167.72,3608027.5,0,314.1592654,62.83185307,0
2013_00000000000000000054,5.803921569,72,10,9,R2,85,85,84,10.39215686,338958.28,3606602.75,3.803921569,314.1592654,62.83185307,0
2013_00000000000000000055,6.786407767,83,10,6.213592233,R3,86,86,85,2.786407767,338952.66,3605865.5,3.427184466,314.1592654,62.83185307,0
2013_00000000000000000056,8,72,10,7,R4,87,87,86,7,338668.31,3605148,5,314.1592654,62.83185307,0
2013_00000000000000000057,2.278846154,18.16346154,10,12.72115385,S1,88,88,87,41.27884615,356579.41,3605747.75,4,314.1592654,62.83185307,8.278846154
2013_00000000000000000058,1,14.96153846,10,12.96153846,S2,89,89,88,30.15384615,356549.69,3605796.75,11.88461538,314.1592654,62.83185307,11.01923077
2013_00000000000000000059,0,1.527272727,10,7.318181818,S3,90,90,89,37.15454545,352228.28,3616644,19.79090909,314.1592654,62.83185307,6
2013_0000000000000000005a,0.819047619,3.457142857,10,7.666666667,S4,91,91,90,32.0952381,352246.03,3616642.5,22.01904762,314.1592654,62.83185307,5.695238095
2013_0000000000000000005b,0,5.388888889,10,10.44444444,S5,92,92,91,41,352505,3616572.75,14.44444444,314.1592654,62.83185307,9.277777778
2013_0000000000000000005c,1.384615385,4.384615385,10,11.15384615,S6,93,93,92,30.23076923,353207.41,3616353.5,21.15384615,314.1592654,62.83185307,8.307692308
2013_0000000000000000005d,6.942307692,44.17307692,10,7,T1,94,94,93,34,329557.25,3621028.25,0.971153846,314.1592654,62.83185307,0.971153846
2013_0000000000000000005e,2.403669725,53.20183486,10,6.458715596,T10,95,95,94,37.69724771,334791.31,3613537.25,0,314.1592654,62.83185307,0.458715596
2013_0000000000000000005f,0.330097087,44.47572816,10,6.475728155,T11,96,96,95,41.34951456,333677.28,3615709.5,0,314.1592654,62.83185307,0.048543689
2013_00000000000000000060,3.330097087,57.3592233,10,7.165048544,T2,97,97,96,11.80582524,329806.31,3621462,6.669902913,314.1592654,62.83185307,1
2013_00000000000000000061,5.019417476,54.78640777,10,8.019417476,T3,98,98,97,16.23300971,330570.25,3621158,5.941747573,314.1592654,62.83185307,1
2013_00000000000000000062,4.951456311,58.37864078,10,7.951456311,T4,99,99,98,12.7184466,331390.06,3621068,4.699029126,314.1592654,62.83185307,0.45631068
2013_00000000000000000063,3.086538462,65.65384615,10,8.086538462,T5,100,100,99,12.25961538,331805.53,3620063,2,314.1592654,62.83185307,0
2013_00000000000000000064,3.75,59.95192308,10,9.567307692,T6,101,101,100,14.88461538,332041.84,3619440.75,4.769230769,314.1592654,62.83185307,0.567307692
2013_00000000000000000065,4.575471698,25.45283019,10,6.424528302,T7,102,102,101,56.74528302,335668.25,3611183.5,0.424528302,314.1592654,62.83185307,0
2013_00000000000000000066,1.126213592,32.38834951,10,5.300970874,T8,103,103,102,57.91262136,334990.53,3611828.5,0,314.1592654,62.83185307,0
2013_00000000000000000067,0.326923077,33.05769231,10,7.653846154,T9,104,104,103,54.63461538,334568.41,3612037.75,0.326923077,314.1592654,62.83185307,0.326923077
2013_00000000000000000068,7,60.66037736,10,13.01886792,U1,105,105,104,13.49056604,334869.69,3604543,6.952830189,314.1592654,62.83185307,1
2013_00000000000000000069,4,63,10,14,U2,106,106,105,14,334877.06,3603779.25,8,314.1592654,62.83185307,1
2013_0000000000000000006a,4.694444444,59.17592593,10,14.2037037,U3,107,107,106,13.60185185,334457.69,3603496.5,7.87037037,314.1592654,62.83185307,1.12962963
2013_0000000000000000006b,9.935185185,59.61111111,10,8,U4,108,108,107,18.4537037,334884.56,3602798,0,314.1592654,62.83185307,1
2013_0000000000000000006c,8,66.39047619,10,7.60952381,U5,109,109,108,12.21904762,335279.25,3602140,0.60952381,314.1592654,62.83185307,0
2013_0000000000000000006d,4,67,10,11,V1,110,110,109,6,343235.81,3609046.5,11,314.1592654,62.83185307,0
2013_0000000000000000006e,3,72.91428571,10,7.171428571,V2,111,111,110,9.6,344643.06,3608392.75,5.971428571,314.1592654,62.83185307,0
2013_0000000000000000006f,4,34,10,9,V4,112,112,111,21,345433.28,3608622.5,13,314.1592654,62.83185307,5
2013_00000000000000000070,2.394230769,54.41346154,10,7.288461538,V5,113,113,112,18.30769231,346098.44,3608337,3.605769231,314.1592654,62.83185307,1
2013_00000000000000000071,2,58.74285714,10,7.123809524,V6,114,114,113,11.87619048,346756.28,3608042.5,5,314.1592654,62.83185307,0
2013_00000000000000000072,5.247619048,39.94285714,10,8.533333333,V3,115,115,114,23.76190476,345338.81,3608621.75,7.60952381,314.1592654,62.83185307,1.714285714
2013_00000000000000000073,1.317307692,70.36538462,10,5.682692308,Y1,116,116,115,4.365384615,336628.91,3596936,3.634615385,314.1592654,62.83185307,0
2013_00000000000000000074,1.018518519,70.90740741,10,6.037037037,Y2,117,117,116,5.055555556,336642.34,3596937.25,3.074074074,314.1592654,62.83185307,0
2013_00000000000000000075,3.298076923,78.83653846,10,6.567307692,Y3,118,118,117,4.596153846,340070.69,3609672.75,3.567307692,314.1592654,62.83185307,0
2013_00000000000000000076,2.155963303,38.98165138,10,12.57798165,Y7,119,119,118,40.97247706,340018,3609540.5,0.52293578,314.1592654,62.83185307,1
2013_00000000000000000077,5.700934579,69.29906542,10,7.299065421,K2,120,120,119,11.29906542,337585.6609,3611671.532,3.700934579,314.1592654,62.83185307,0
2013_00000000000000000078,2.417475728,56.0776699,10,15.86407767,PBR4,121,121,120,13.03883495,331398.1926,3611265.662,10.09708738,314.1592654,62.83185307,1
2013_00000000000000000079,3.284313725,49.14705882,10,14,PBR3,122,122,121,14.70588235,331390.403,3611091.657,10.43137255,314.1592654,62.83185307,1.284313725
2014_00000000000000000000,4.182692308,40.29807692,10,16.92307692,A1,1,1,0,19.68269231,326179.47,3609704.25,10.39423077,314.1592654,62.83185307,0.846153846
2014_00000000000000000001,3,53,10,15,A2,2,2,1,12,325703.75,3610513.75,11,314.1592654,62.83185307,2
2014_00000000000000000002,3,47.19047619,10,16.19047619,A3,3,3,2,19.42857143,325294.19,3611172.5,8,314.1592654,62.83185307,1
2014_00000000000000000003,2,50.6952381,10,17,A4,4,4,3,14.84761905,324892.94,3611829,11.3047619,314.1592654,62.83185307,2
2014_00000000000000000004,2.495327103,46.21495327,10,16.5046729,A5,5,5,4,19.43925234,324614.94,3612522.75,9.495327103,314.1592654,62.83185307,1.093457944
2014_00000000000000000005,3,50,10,16,AR4,6,6,5,14,327132.78,3609736.25,13,314.1592654,62.83185307,1
2014_00000000000000000006,4.361904762,42,10,17,AR5,7,7,6,17.36190476,327304.81,3609996.25,11.27619048,314.1592654,62.83185307,1
2014_00000000000000000007,4.452830189,42,10,17,AR6,8,8,7,17.45283019,327303.5,3610006.75,11.09433962,314.1592654,62.83185307,1
2014_00000000000000000008,2,30.18518519,10,18.58333333,B1,9,9,8,33.26851852,327171.69,3608487.5,3.685185185,314.1592654,62.83185307,2
2014_00000000000000000009,2.33,31.29,10,17.8,B2,10,10,9,36.12,327724.44,3607974.75,3.59,314.1592654,62.83185307,0.8
2014_0000000000000000000a,3.441176471,32.04901961,10,20.34313725,B3,11,11,10,28.18627451,328293.22,3607462.75,6.441176471,314.1592654,62.83185307,2
2014_0000000000000000000b,2.188118812,33.61386139,10,18.88118812,B4,12,12,11,26.33663366,328874.13,3606967.25,7.881188119,314.1592654,62.83185307,1.782178218
2014_0000000000000000000c,3.981308411,38.27102804,10,15.14953271,B5,13,13,12,20.73831776,329448.84,3606450,10.37383178,314.1592654,62.83185307,0.887850467
2014_0000000000000000000d,3.663461538,44.75,10,16.16346154,AR1,14,14,13,11.58653846,327197.75,3615735,16.41346154,314.1592654,62.83185307,1.038461538
